Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1125190,1,1,10,2,4,5,4,4,1,39,3,20,6175,46,1060,2.3,134.24,17.17,0.9600,0.0400,0.0000,0.0000,0.0000,0.3200,0.0000,0.1000,0.0000,0.0000,0.0000,0.5870,0.5900,0.4100,0.0000,0.0000,0.1100,0.0700,0.0100,0.5900,0.1000,0.0200,0.0000,0.0000,0.1000,0.0000,0.0000
1125280,3,0,0,0,4,0,0,5,0,0,1,2,375,2,30,1,187.5,8,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000,0.8000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1125470,1,1,10,2,4,4,4,4,2,29,4,20,8125,30,965.5,1.5,270.83,11.88,0.9600,0.0000,0.0400,0.0000,0.0000,0.0200,0.0400,0.0300,0.0000,0.0000,0.0000,0.9170,0.2300,0.7700,0.0000,0.0000,0.5300,0.2900,0.0000,0.0200,0.1400,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
1125480,3,1,4,1,4,5,2,4,1,8,3,11,5600,21,812,1.91,266.67,14.5,0.8900,0.0500,0.0500,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.5890,0.6200,0.3800,0.0000,0.0000,0.4100,0.0500,0.0300,0.4600,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1125510,2,1,19,2,4,1,3,4,1,29,5,12,13850,25,1580,2.08,554,11.41,1.0000,0.0000,0.0000,0.5200,0.0200,0.0000,0.0000,0.0100,0.0000,0.0400,0.0000,0.4040,0.1100,0.8700,0.0200,0.0000,0.8200,0.0000,0.0400,0.0000,0.0100,0.0500,0.0000,0.0300,0.0100,0.0200,0.0000
1125790,3,3,6,2,2,6,4,2,1,25,3,14,9800,28,1264,2,350,12.9,0.9400,0.0200,0.0400,0.6200,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.3040,0.2900,0.7100,0.0000,0.0000,0.7600,0.0000,0.0200,0.0500,0.0800,0.0100,0.0800,0.0000,0.0000,0.0000,0.0000
1125840,2,3,10,2,4,4,5,4,2,18,2,11,14050,18,1031.5,1.64,780.56,7.34,0.9700,0.0000,0.0300,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4560,0.0000,0.3300,0.6700,0.0000,0.0700,0.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5900,0.0000
1125910,3,3,10,2,4,4,5,3,1,23,1,15,5225,19,582,1.27,275,11.14,0.7900,0.1600,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.8500,0.1100,0.0000,0.0400,0.6100,0.2000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000
1130020,3,1,4,2,4,4,1,4,0,12,3,19,4325,30,469.25,1.58,144.17,10.85,0.9800,0.0000,0.0200,0.2800,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.7050,0.1700,0.6700,0.0500,0.1000,0.6700,0.0000,0.0000,0.1000,0.1400,0.0000,0.0000,0.0200,0.0200,0.0500,0.0000
1134090,1,3,5,2,3,4,5,2,1,19,2,16,9100,19,1513.5,1.19,478.95,16.63,0.9700,0.0000,0.0300,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,0.5000,0.5000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.2600
1135050,2,1,13,2,4,6,5,1,1,16,6,23,20400,55,2404,2.39,370.91,11.78,0.9100,0.0100,0.0800,0.3300,0.0000,0.0000,0.0100,0.0000,0.0300,0.2000,0.1200,0.3060,0.1800,0.7900,0.0200,0.0100,0.5000,0.1900,0.2500,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0200,0.0000
1135150,1,3,10,2,2,5,5,3,1,25,3,27,10345,47,1262.5,1.74,220.11,12.2,0.8400,0.0700,0.0900,0.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.4060,0.2500,0.6700,0.0000,0.0800,0.7800,0.0400,0.0800,0.0500,0.0100,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100
1135240,1,0,0,0,2,0,0,5,0,0,2,10,3750,13,495,1.3,288.46,13.2,1.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,0.9200,0.0000,0.0000,0.0800,0.8800,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1135320,1,0,0,0,1,0,0,5,0,0,2,2,1300,2,200,1,650,15.38,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.6920,0.6900,0.3100,0.0000,0.0000,0.0000,0.6900,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1137070,3,3,10,2,4,5,4,4,1,36,6,35,20025,52,2638.5,1.49,385.1,13.18,0.7600,0.0500,0.1800,0.3600,0.0000,0.0100,0.0000,0.0100,0.0000,0.0600,0.0100,0.5460,0.4200,0.5300,0.0000,0.0500,0.6100,0.0100,0.1200,0.0900,0.1100,0.0400,0.0000,0.0000,0.0100,0.0000,0.0100
1137150,2,0,0,0,3,0,0,5,0,0,5,13,7525,16,1446,1.23,470.31,19.22,0.8700,0.0800,0.0500,0.0600,0.0000,0.1800,0.0800,0.0300,0.0000,0.0000,0.0000,0.6510,0.5600,0.4400,0.0000,0.0000,0.1400,0.0000,0.0000,0.7000,0.0000,0.1300,0.0000,0.0000,0.0300,0.0000,0.0000
1137510,2,3,10,2,4,5,3,4,1,17,5,16,18625,35,2391.5,2.19,532.14,12.84,1.0000,0.0000,0.0000,0.0200,0.0200,0.1100,0.0000,0.0200,0.0000,0.0000,0.0000,0.8270,0.0500,0.9400,0.0200,0.0000,0.0200,0.8200,0.0100,0.1100,0.0000,0.0000,0.0000,0.0000,0.0200,0.0200,0.0000
1137580,1,1,9,2,4,7,2,4,1,14,5,17,7700,30,1304.5,1.76,256.67,16.94,0.9700,0.0000,0.0300,0.3300,0.0000,0.2000,0.0000,0.0400,0.0000,0.1200,0.0000,0.3120,0.5600,0.4400,0.0000,0.0000,0.4700,0.0000,0.1800,0.3100,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000
1137610,3,1,10,2,1,4,4,1,1,10,6,14,8375,25,845.5,1.79,335,10.1,0.8700,0.1300,0.0000,0.1700,0.4100,0.1300,0.0800,0.0000,0.0000,0.0000,0.0700,0.1310,0.0800,0.5000,0.4100,0.0000,0.3700,0.0700,0.0000,0.1300,0.0100,0.0000,0.0000,0.0000,0.0000,0.4100,0.0000
1140060,2,1,4,2,3,5,4,2,1,21,5,28,12025,46,1340.5,1.64,261.41,11.15,0.9100,0.0900,0.0000,0.3100,0.0000,0.0200,0.0300,0.0100,0.0000,0.0000,0.0000,0.6340,0.3800,0.5200,0.0000,0.1100,0.6400,0.0200,0.0000,0.0200,0.2300,0.0600,0.0000,0.0000,0.0100,0.0000,0.0200
1140070,3,3,10,2,3,5,2,4,1,1,7,27,6425,45,744.25,1.67,142.78,11.58,0.9500,0.0500,0.0000,0.2100,0.2100,0.0100,0.0600,0.0200,0.0000,0.0000,0.0700,0.4090,0.3000,0.4900,0.2100,0.0000,0.6300,0.0700,0.0000,0.0400,0.0000,0.0400,0.0000,0.0000,0.0200,0.2100,0.0000
1140180,3,1,4,1,4,7,4,4,1,29,6,22,7150,25,913.25,1.14,286,12.77,0.8800,0.1200,0.0000,0.1500,0.0000,0.0300,0.0400,0.0600,0.0300,0.0000,0.0000,0.6820,0.2800,0.6900,0.0000,0.0300,0.3400,0.1700,0.0200,0.0300,0.0100,0.0300,0.0300,0.0000,0.0600,0.0000,0.3000
1140360,1,3,10,2,4,5,6,4,1,21,3,18,25525,32,3442.5,1.78,797.66,13.49,0.9300,0.0400,0.0300,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0500,0.0000,0.9440,0.8800,0.1200,0.0000,0.0000,0.1900,0.0000,0.7900,0.0100,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000
1140480,2,3,10,2,1,7,3,4,1,22,4,20,7975,65,1479.5,3.25,122.69,18.55,1.0000,0.0000,0.0000,0.0000,0.0000,0.1200,0.0000,0.2500,0.0400,0.0000,0.0000,0.5860,0.6100,0.3900,0.0000,0.0000,0.0000,0.2100,0.0100,0.4900,0.0000,0.0000,0.0400,0.0000,0.2500,0.0000,0.0000
1140500,3,1,4,2,4,5,4,4,1,1,1,3,7500,25,2211.25,8.33,300,29.48,0.9700,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.9200,0.0800,0.0000,0.0000,0.9400,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1140570,1,0,0,0,3,0,0,5,0,0,3,8,3750,10,572.75,1.25,375,15.27,0.8800,0.1200,0.0000,0.6000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.3400,0.5800,0.3600,0.0000,0.0600,0.7200,0.0000,0.0400,0.0600,0.0000,0.1200,0.0000,0.0000,0.0600,0.0000,0.0000
1140670,2,1,4,2,3,5,5,4,1,15,6,30,15000,39,1951,1.3,384.62,13.01,0.6700,0.3200,0.0200,0.3200,0.0200,0.1100,0.0300,0.0000,0.1000,0.0000,0.0000,0.4230,0.2600,0.6900,0.0200,0.0300,0.5900,0.0000,0.0100,0.2300,0.0000,0.0200,0.1000,0.0000,0.0000,0.0200,0.0300
1140890,1,2,10,2,3,7,3,4,1,16,1,10,1895,10,500.5,1,189.5,26.41,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7200,0.2800,0.0000,0.0000,0.5100,0.0000,0.0000,0.0000,0.0000,0.3200,0.0000,0.0000,0.0000,0.0000,0.1700
1141020,1,1,6,2,4,7,4,4,1,19,2,18,9100,41,1733,2.28,221.95,19.04,1.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,0.9800,0.0200,0.0000,0.0000,0.4600,0.0000,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1141110,3,0,0,0,3,0,0,5,0,0,2,4,3225,7,427.5,1.75,460.71,13.26,0.8600,0.1400,0.0000,0.0000,0.0000,0.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6510,0.4200,0.5800,0.0000,0.0000,0.4200,0.0000,0.0000,0.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1141130,1,0,0,0,3,0,0,5,0,0,4,7,4525,12,871,1.71,377.08,19.25,1.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0400,0.2000,0.0000,0.0000,0.0000,0.7400,0.9600,0.0400,0.0000,0.0000,0.7600,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000
1144060,2,3,10,2,4,5,3,4,1,26,2,3,9500,25,1026,8.33,380,10.8,0.8500,0.0000,0.1500,0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0100,0.9900,0.0000,0.0000,0.9900,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000
1145010,1,0,0,0,2,0,0,5,0,0,1,2,675,2,79.5,1,337.5,11.78,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4400,0.5600,0.0000,0.0000,0.4400,0.0000,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1145120,2,1,10,2,3,5,6,3,1,14,5,29,15850,61,2040,2.1,259.84,12.87,0.8200,0.0800,0.1000,0.0600,0.0000,0.0000,0.0100,0.0000,0.0400,0.0000,0.1400,0.7460,0.7200,0.2700,0.0000,0.0100,0.1300,0.1400,0.6200,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0000,0.0400
1145270,2,3,10,2,2,5,3,1,1,23,5,16,16375,23,1894.5,1.44,711.96,11.57,0.9500,0.0500,0.0000,0.4400,0.0000,0.0000,0.0000,0.0000,0.1600,0.0300,0.0400,0.3280,0.1400,0.7800,0.0000,0.0700,0.7200,0.0600,0.0300,0.0000,0.0000,0.0000,0.1600,0.0200,0.0000,0.0000,0.0000
1145330,1,3,10,2,3,7,5,3,1,36,4,23,5735,46,965.3,2,124.67,16.83,0.9000,0.0000,0.1000,0.4200,0.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0100,0.4510,0.4700,0.5200,0.0000,0.0100,0.5800,0.0100,0.0000,0.0000,0.0500,0.0300,0.0000,0.1800,0.1200,0.0000,0.0300
1145380,2,0,0,0,2,0,0,5,0,0,3,11,6525,15,1006.5,1.36,435,15.43,0.8400,0.1600,0.0000,0.1200,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6930,0.2300,0.7700,0.0000,0.0000,0.1200,0.0000,0.0000,0.7500,0.0500,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000
1145390,1,0,0,0,2,0,0,5,0,0,2,10,1600,10,212,1,160,13.25,0.8400,0.0900,0.0600,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.9530,0.4700,0.5300,0.0000,0.0000,0.1700,0.3400,0.0000,0.0000,0.0600,0.0000,0.0000,0.0900,0.0500,0.0000,0.2800
1145440,1,0,0,0,2,0,0,5,0,0,2,10,1675,12,287,1.2,139.58,17.13,0.9100,0.0900,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.7610,0.7600,0.2400,0.0000,0.0000,0.2400,0.1300,0.0000,0.2700,0.0600,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000
1145470,3,1,14,2,1,4,4,1,1,15,2,7,5175,13,537,1.86,398.08,10.38,0.8800,0.0000,0.1200,0.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6330,0.0000,1.0000,0.0000,0.0000,0.9800,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1145620,1,3,16,2,2,6,4,3,1,26,6,28,14250,48,2094,1.71,296.88,14.69,0.8500,0.1500,0.0000,0.2300,0.0000,0.0400,0.0000,0.0500,0.3800,0.0000,0.0700,0.2260,0.3700,0.6300,0.0000,0.0000,0.3200,0.0700,0.0000,0.0700,0.0000,0.0300,0.3800,0.0400,0.0500,0.0000,0.0400
1145690,1,2,10,2,3,6,3,4,1,40,4,33,9800,56,1114.25,1.7,175,11.37,0.8900,0.1100,0.0000,0.3000,0.0000,0.0000,0.0000,0.0200,0.0000,0.1800,0.0000,0.5000,0.1800,0.7500,0.0000,0.0800,0.5600,0.0900,0.2500,0.0600,0.0000,0.0200,0.0000,0.0000,0.0200,0.0000,0.0100
1145750,2,2,5,2,3,5,4,2,1,8,2,13,12400,25,1482.5,1.92,496,11.96,0.8800,0.1200,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.9270,0.1200,0.7800,0.0000,0.1000,0.5200,0.3600,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500
1145780,1,0,0,0,2,0,0,5,0,0,1,1,200,1,20,1,200,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1145960,1,1,5,2,2,7,3,1,1,26,5,21,5900,30,989.75,1.43,196.67,16.78,0.8400,0.1400,0.0200,0.2100,0.0000,0.0800,0.0000,0.0500,0.0600,0.0000,0.0000,0.5970,0.6000,0.4000,0.0000,0.0000,0.2900,0.0000,0.0000,0.2600,0.0000,0.0000,0.0600,0.2100,0.1800,0.0000,0.0000
1145980,3,3,9,2,3,5,4,4,1,27,3,15,13125,32,1442,2.13,410.16,10.99,0.9300,0.0700,0.0000,0.4400,0.0000,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.3900,0.1700,0.7600,0.0000,0.0800,0.8200,0.0000,0.1100,0.0200,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000
1146030,2,3,5,2,2,8,3,2,1,20,3,19,7800,26,1292,1.37,300,16.56,0.9600,0.0300,0.0200,0.2100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.7690,0.7000,0.3000,0.0000,0.0000,0.2600,0.0800,0.0000,0.6000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000
1146060,1,3,10,2,2,7,3,2,1,23,4,27,4150,33,703,1.22,125.76,16.94,0.7600,0.2400,0.0000,0.2200,0.0000,0.0500,0.0000,0.0700,0.0000,0.0000,0.0000,0.6570,0.5400,0.3000,0.0000,0.1600,0.6100,0.0000,0.0000,0.1100,0.0200,0.1800,0.0000,0.0000,0.0700,0.0000,0.0000
1146140,1,1,4,2,3,7,5,2,1,24,6,31,8550,49,1150,1.58,174.49,13.45,0.9500,0.0200,0.0400,0.1600,0.0000,0.1000,0.0000,0.0100,0.0400,0.0000,0.0700,0.6200,0.3200,0.6800,0.0000,0.0000,0.6500,0.0800,0.0300,0.1800,0.0000,0.0000,0.0400,0.0000,0.0200,0.0000,0.0000
1146240,1,0,0,0,2,0,0,5,0,0,2,4,1350,5,212,1.25,270,15.7,1.0000,0.0000,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4440,1.0000,0.0000,0.0000,0.0000,0.5600,0.0000,0.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1146340,3,3,10,2,3,7,6,3,1,18,3,20,11050,43,1128,2.15,256.98,10.21,1.0000,0.0000,0.0000,0.6600,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.1200,0.7000,0.0300,0.1500,0.8100,0.0100,0.0800,0.0300,0.0200,0.0000,0.0000,0.0000,0.0000,0.0300,0.0200
1146370,2,3,3,2,2,7,6,1,1,39,5,21,8495,29,1095,1.38,292.93,12.89,0.9600,0.0400,0.0000,0.5300,0.0000,0.0200,0.0100,0.0200,0.0000,0.0000,0.0000,0.4230,0.2400,0.6900,0.0000,0.0700,0.6100,0.2100,0.0200,0.1400,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1146450,1,3,8,2,2,5,4,4,1,31,3,18,32025,64,3435.5,3.56,500.39,10.73,0.9600,0.0400,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9910,0.1800,0.8200,0.0000,0.0000,0.5700,0.2800,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1146510,1,0,0,0,2,0,0,5,0,0,2,8,3300,8,380.5,1,412.5,11.53,0.9300,0.0700,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8480,0.1800,0.6800,0.0000,0.1400,0.2700,0.1100,0.2300,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1146620,1,0,0,0,2,0,0,5,0,0,1,1,300,1,40,1,300,13.33,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1146670,2,3,10,2,2,7,3,4,1,28,3,10,12000,23,1608.5,2.3,521.74,13.4,0.9400,0.0600,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.7500,0.0000,0.0000,0.2000,0.0400,0.9300,0.0000,0.0300,0.1200,0.0000,0.0400,0.0900,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000
1146710,1,3,9,2,2,8,3,1,1,38,5,14,2525,15,352.5,1.07,168.33,13.96,0.9100,0.0900,0.0000,0.0400,0.0000,0.2100,0.0400,0.0300,0.0000,0.0000,0.0000,0.6830,0.3300,0.5100,0.0000,0.1600,0.5900,0.1700,0.0000,0.2100,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
1146760,1,0,0,0,2,0,0,5,0,0,5,17,18850,36,2696.5,2.12,523.61,14.31,1.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0500,0.3100,0.0000,0.0000,0.5660,0.2100,0.7900,0.0000,0.0000,0.0000,0.4100,0.1300,0.0700,0.0000,0.0000,0.3100,0.0000,0.0500,0.0000,0.0300
1146840,1,0,0,0,2,0,0,5,0,0,3,11,5425,13,691.25,1.18,417.31,12.74,0.3300,0.6400,0.0400,0.0000,0.0000,0.5800,0.0000,0.0000,0.0000,0.0000,0.0100,0.4060,0.2400,0.7600,0.0000,0.0000,0.2400,0.0100,0.0100,0.5800,0.1100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0300
1146930,1,0,0,0,2,0,0,5,0,0,3,10,5575,25,1239.5,2.5,223,22.23,1.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.2700,0.0000,0.0000,0.0000,0.6770,0.9600,0.0400,0.0000,0.0000,0.5100,0.0700,0.0800,0.0000,0.0000,0.0700,0.0000,0.0000,0.2700,0.0000,0.0000
1146970,2,3,10,2,3,5,5,3,1,34,5,20,8500,36,1331.5,1.8,236.11,15.66,0.9300,0.0300,0.0500,0.1100,0.0000,0.0100,0.0700,0.0000,0.0000,0.0000,0.1000,0.7150,0.8300,0.1700,0.0000,0.0000,0.1900,0.2800,0.0000,0.3400,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147250,1,3,12,2,3,5,4,2,1,26,2,8,9450,17,1161,2.13,555.88,12.29,1.0000,0.0000,0.0000,0.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1590,0.2400,0.7000,0.0000,0.0600,0.9000,0.0000,0.0200,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000
1147390,1,3,17,2,3,9,4,2,1,45,3,9,28800,25,3970.5,2.78,1152,13.79,1.0000,0.0000,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,0.5400,0.0000,0.0000,0.0700,0.0500,0.9300,0.0000,0.0200,0.0200,0.0000,0.0000,0.4500,0.0000,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000
1147430,2,3,10,2,2,5,4,3,1,15,2,18,12700,33,1050,1.83,384.85,8.27,0.9100,0.0900,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9530,0.1600,0.1300,0.0000,0.7100,0.8900,0.0000,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147500,3,3,10,2,3,6,5,2,1,23,3,13,14525,28,1607,2.15,518.75,11.06,0.9000,0.0600,0.0400,0.0600,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.9330,0.0800,0.8900,0.0300,0.0000,0.9200,0.0600,0.0000,0.0100,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000
1147580,1,3,10,2,2,5,3,1,1,47,2,14,6725,22,1191.75,1.57,305.68,17.72,0.8900,0.1100,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9110,0.8900,0.1100,0.0000,0.0000,0.6200,0.0400,0.0000,0.0000,0.0700,0.1900,0.0700,0.0000,0.0000,0.0000,0.0000
1147590,2,3,10,2,2,5,4,3,1,16,3,12,7625,21,1170,1.75,363.1,15.34,1.0000,0.0000,0.0000,0.0600,0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6260,0.6900,0.0000,0.3100,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.5200,0.0000,0.0400,0.0000,0.3100,0.0000
1147670,1,2,10,2,4,5,10,3,1,19,2,3,12300,20,1213.5,6.67,615,9.87,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,0.0000,0.1140,0.1100,0.8900,0.0000,0.0000,0.0000,0.0000,0.8900,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147700,2,1,4,2,2,5,4,3,1,27,4,18,13085,19,1849.5,1.06,688.68,14.13,0.8400,0.1600,0.0000,0.1500,0.0000,0.0500,0.0000,0.0000,0.0300,0.0000,0.0000,0.7650,0.5300,0.4200,0.0000,0.0500,0.2200,0.1100,0.0300,0.0900,0.0000,0.0000,0.0300,0.0100,0.0000,0.0000,0.5100
1147740,1,3,5,2,2,7,4,3,1,22,7,28,11025,44,1603,1.57,250.57,14.54,1.0000,0.0000,0.0000,0.3200,0.0000,0.0200,0.0200,0.1000,0.0000,0.0200,0.0500,0.4780,0.4600,0.5300,0.0000,0.0100,0.4900,0.0800,0.1100,0.1500,0.0000,0.0700,0.0000,0.0000,0.1000,0.0000,0.0000
1147820,2,1,4,2,2,7,3,2,1,21,2,13,6825,16,747.5,1.23,426.56,10.95,1.0000,0.0000,0.0000,0.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2930,0.1800,0.7800,0.0000,0.0400,0.9900,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147850,1,1,4,2,3,6,5,2,1,30,4,11,5200,13,781.5,1.18,400,15.03,1.0000,0.0000,0.0000,0.0900,0.0000,0.0600,0.0000,0.0000,0.0000,0.1300,0.0000,0.7210,0.6900,0.1900,0.0000,0.1200,0.7900,0.0000,0.1300,0.0600,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000
1147910,1,0,0,0,2,0,0,5,0,0,1,1,500,1,52.5,1,500,10.5,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147940,2,3,10,2,2,5,5,1,1,11,4,18,6050,26,921.5,1.44,232.69,15.23,0.9600,0.0400,0.0000,0.0300,0.0000,0.0600,0.0000,0.0900,0.0000,0.0000,0.0000,0.8180,0.2600,0.6800,0.0300,0.0200,0.0600,0.0000,0.0000,0.7700,0.0000,0.0000,0.0000,0.0500,0.0900,0.0300,0.0000
